S1,S2,S3,S4,Clase
0,0,2382,94,Indice
0,0,2320,61,Indice
0,0,2326,107,Indice
0,0,2321,48,Indice
0,0,2352,37,Indice
0,0,2291,18,Indice
0,0,2319,69,Indice
0,0,2320,65,Indice
0,0,2317,80,Indice
0,0,2315,101,Indice
0,0,2365,115,Indice
0,0,2334,16,Indice
0,0,2320,0,Indice
0,0,2304,95,Indice
0,0,2320,210,Indice
0,0,2307,226,Indice
0,0,2319,144,Indice
0,0,2329,305,Indice
0,0,2306,268,Indice
0,0,2311,304,Indice
0,0,2320,334,Indice
0,0,2325,410,Indice
0,0,2314,478,Indice
0,0,2311,262,Indice
0,0,2324,234,Indice
0,0,2298,303,Indice
0,0,2323,385,Indice
0,0,2334,294,Indice
0,0,2329,230,Indice
0,0,2309,289,Indice
0,0,2304,245,Indice
0,0,2331,269,Indice
0,0,2321,215,Indice
0,0,2347,177,Indice
0,0,2359,218,Indice
0,0,2315,129,Indice
0,0,2321,143,Indice
0,0,2341,157,Indice
0,0,2341,236,Indice
0,0,2320,192,Indice
0,0,2339,179,Indice
0,0,2346,219,Indice
0,0,2311,247,Indice
0,0,2335,336,Indice
0,0,2331,398,Indice
0,0,2314,412,Indice
0,0,2359,309,Indice
0,0,2352,290,Indice
0,0,2349,306,Indice
0,0,2352,362,Indice
0,0,2341,336,Indice
0,0,2331,266,Indice
0,0,2362,387,Indice
0,0,2333,311,Indice
0,0,2366,163,Indice
0,0,2367,135,Indice
0,0,2330,222,Indice
0,0,2329,272,Indice
0,0,2326,373,Indice
0,0,2311,614,Indice
0,0,2302,560,Indice
0,0,2278,685,Indice
0,0,2334,374,Indice
0,0,2359,394,Indice
0,0,2305,255,Indice
0,0,2320,170,Indice
0,0,2337,160,Indice
0,0,2355,207,Indice
0,0,2320,159,Indice
0,0,2347,176,Indice
0,0,2341,171,Indice
0,0,2303,294,Indice
0,0,2334,178,Indice
0,0,2317,95,Indice
0,0,2350,129,Indice
0,0,2351,112,Indice
0,0,2324,129,Indice
0,0,2324,98,Indice
0,0,2318,182,Indice
0,0,2289,80,Indice
0,0,2325,98,Indice
0,0,2333,176,Indice
0,0,2336,171,Indice
0,0,2331,192,Indice
0,0,2331,238,Indice
0,0,2349,212,Indice
0,0,2309,178,Indice
0,0,2354,254,Indice
0,0,2333,148,Indice
0,0,2346,174,Indice
0,0,2313,257,Indice
0,0,2330,461,Indice
0,0,2359,278,Indice
0,0,2338,492,Indice
0,0,2330,411,Indice
0,0,2338,349,Indice
0,0,2331,272,Indice
0,0,2352,218,Indice
0,0,2301,243,Indice
0,0,2320,251,Indice
0,0,2304,329,Indice
0,0,2368,394,Indice
0,0,2320,274,Indice
0,0,2295,541,Indice
0,0,2324,494,Indice
0,0,2340,598,Indice
0,0,2351,568,Indice
0,0,2343,432,Indice
0,0,2352,386,Indice
0,0,2323,531,Indice
0,0,2351,411,Indice
0,0,2345,528,Indice
0,0,2274,443,Indice
0,0,2337,353,Indice
0,0,2339,467,Indice
0,0,2342,283,Indice
0,0,2317,313,Indice
0,0,2337,317,Indice
0,0,2313,239,Indice
0,0,2345,294,Indice
0,0,2329,358,Indice
0,0,2346,374,Indice
0,0,2296,245,Indice
0,0,2368,176,Indice
0,0,2294,273,Indice
0,0,2329,417,Indice
0,0,2301,177,Indice
0,0,2343,363,Indice
0,0,2335,350,Indice
0,0,2354,463,Indice
0,0,2373,432,Indice
0,0,2322,451,Indice
0,0,2327,366,Indice
0,0,2336,251,Indice
0,0,2288,264,Indice
0,0,2305,208,Indice
0,0,2294,286,Indice
0,0,2300,272,Indice
0,0,2310,240,Indice
0,0,2314,164,Indice
0,0,2341,181,Indice
0,0,2330,190,Indice
0,0,2334,107,Indice
0,0,2331,63,Indice
0,0,2339,144,Indice
0,0,2336,147,Indice
0,0,2353,351,Indice
0,0,2329,377,Indice
0,0,2341,285,Indice
0,0,2333,299,Indice
0,0,2330,419,Indice
0,0,2362,448,Indice
0,0,2334,361,Indice
0,0,2334,321,Indice
0,0,2347,496,Indice
0,0,2339,459,Indice
0,0,2322,410,Indice
0,0,2339,400,Indice
0,0,2339,422,Indice
0,0,2305,482,Indice
0,0,2357,482,Indice
0,0,2361,331,Indice
0,0,2332,336,Indice
0,0,2320,316,Indice
0,0,2317,355,Indice
0,0,2327,399,Indice
0,0,2306,315,Indice
0,0,2321,292,Indice
0,0,2314,295,Indice
0,0,2307,311,Indice
0,0,2341,355,Indice
0,0,2349,443,Indice
0,0,2301,337,Indice
0,0,2325,287,Indice
0,0,2302,304,Indice
0,0,2363,253,Indice
0,0,2311,343,Indice
0,0,2341,414,Indice
0,0,2302,254,Indice
0,0,2323,422,Indice
0,0,2351,208,Indice
0,0,2320,354,Indice
0,0,2323,327,Indice
0,0,2352,209,Indice
0,0,2355,240,Indice
0,0,2320,144,Indice
0,0,2306,279,Indice
0,0,2309,253,Indice
0,0,2310,251,Indice
0,0,2320,215,Indice
0,0,2318,231,Indice
0,0,2353,183,Indice
0,0,2326,261,Indice
0,0,2347,231,Indice
0,0,2272,221,Indice
0,0,2341,193,Indice
0,0,2351,112,Indice
0,0,2335,177,Indice
0,0,2317,300,Indice
0,0,2344,409,Indice
0,0,2310,177,Indice
0,0,2334,128,Indice
0,0,2319,317,Indice
0,0,2319,746,Indice
0,0,2305,807,Indice
0,0,2352,555,Indice
0,0,2297,387,Indice
0,0,2332,383,Indice
0,0,2322,336,Indice
0,0,2353,359,Indice
0,0,2315,247,Indice
0,0,2374,191,Indice
0,0,2351,176,Indice
0,0,2304,192,Indice
0,0,2320,182,Indice
0,0,2288,111,Indice
0,0,2335,229,Indice
0,0,2329,464,Indice
0,0,2321,270,Indice
0,0,2319,240,Indice
0,0,2346,100,Indice
0,0,2352,272,Indice
0,0,2322,113,Indice
0,0,2352,189,Indice
0,0,2332,117,Indice
0,0,2319,112,Indice
0,0,2301,194,Indice
0,0,2319,418,Indice
0,0,2339,191,Indice
0,0,2343,261,Indice
0,0,2368,317,Indice
0,0,2315,370,Indice
0,0,2336,511,Indice
0,0,2304,380,Indice
0,0,2306,313,Indice
0,0,2332,198,Indice
0,0,2345,266,Indice
0,0,2329,341,Indice
0,0,2319,291,Indice
0,0,2339,274,Indice
0,0,2362,281,Indice
0,0,2321,226,Indice
0,0,2304,153,Indice
0,0,2314,194,Indice
0,0,2328,205,Indice
0,0,2352,197,Indice
0,0,2343,182,Indice
0,0,2333,130,Indice
0,0,2348,137,Indice
0,0,2343,127,Indice
0,0,2339,126,Indice
0,0,2318,159,Indice
0,0,2320,179,Indice
0,0,2327,80,Indice
0,0,2346,184,Indice
0,0,2357,261,Indice
0,0,2385,104,Indice
0,0,2309,155,Indice
0,0,2354,117,Indice
0,0,2341,95,Indice
0,0,2291,239,Indice
0,0,2320,335,Indice
0,0,2329,387,Indice
0,0,2342,485,Indice
0,0,2352,624,Indice
0,0,2307,1057,Indice
0,0,2349,592,Indice
0,0,2341,397,Indice
0,0,2316,379,Indice
0,0,2336,288,Indice
0,0,2294,254,Indice
0,0,2320,171,Indice
0,0,2339,330,Indice
0,0,2329,272,Indice
0,0,2335,176,Indice
0,0,2337,192,Indice
0,0,2361,205,Indice
0,0,2321,198,Indice
0,0,2307,171,Indice
0,0,2307,177,Indice
0,0,2323,267,Indice
0,0,2331,194,Indice
0,0,2299,64,Indice
0,0,2331,11,Indice
0,0,2320,97,Indice
0,0,2352,121,Indice
0,0,2320,146,Indice
0,0,2315,146,Indice
0,0,2287,64,Indice
0,0,2327,170,Indice
0,0,2311,157,Indice
0,0,2312,155,Indice
0,0,2327,154,Indice
0,35,2339,158,Indice
0,0,2320,155,Indice
0,0,2327,207,Indice
0,0,2320,193,Indice
0,0,2308,194,Indice
0,0,2317,176,Indice
0,0,2341,135,Indice
0,0,2330,331,Indice
0,0,2334,402,Indice
0,0,2286,406,Indice
0,0,2347,264,Indice
0,0,2307,211,Indice
0,0,2334,165,Indice
0,0,2359,375,Indice
0,0,2345,304,Indice
0,0,2355,491,Indice
0,0,2329,485,Indice
0,0,2348,472,Indice
0,2,2359,362,Indice
0,16,2306,299,Indice
0,0,2306,576,Indice
0,0,2311,469,Indice
0,0,2333,354,Indice
0,0,2310,511,Indice
0,0,2310,481,Indice
0,0,2292,533,Indice
0,0,2325,462,Indice
0,0,2320,375,Indice
15,0,2335,292,Indice
0,0,2358,342,Indice
0,0,2301,304,Indice
0,0,2363,460,Indice
0,0,2331,447,Indice
0,51,2345,495,Indice
0,0,2350,340,Indice
0,0,2361,315,Indice
16,0,2327,379,Indice
0,0,2353,263,Indice
0,0,2340,322,Indice
0,0,2349,279,Indice
0,0,2282,329,Indice
0,0,2330,285,Indice
0,0,2337,414,Indice
0,0,2300,405,Indice
0,0,2304,304,Indice
0,0,2327,271,Indice
0,0,2302,230,Indice
0,0,2334,369,Indice
0,0,2333,176,Indice
0,0,2338,282,Indice
0,0,2320,563,Indice
0,0,2323,1090,Indice
0,0,2306,1404,Indice
0,0,2329,1061,Indice
41,0,2307,980,Indice
0,0,2299,1239,Indice
0,0,2315,1078,Indice
0,0,2331,570,Indice
0,0,2322,481,Indice
0,0,2320,337,Indice
0,0,2320,407,Indice
0,0,2320,277,Indice
0,0,2331,503,Indice
0,0,2353,400,Indice
0,0,2318,437,Indice
0,0,2321,511,Indice
0,0,2336,533,Indice
0,0,2341,468,Indice
0,13,2368,432,Indice
0,43,2339,325,Indice
0,50,2332,476,Indice
0,62,2320,574,Indice
0,48,2343,621,Indice
0,0,2317,627,Indice
0,6,2352,416,Indice
0,0,2348,335,Indice
0,0,2335,429,Indice
0,0,2333,285,Indice
0,33,2329,263,Indice
0,0,2358,298,Indice
0,0,2325,381,Indice
0,0,2327,362,Indice
13,22,2319,629,Indice
47,6,2339,677,Indice
0,67,2324,621,Indice
0,0,2321,496,Indice
0,0,2322,734,Indice
0,29,2301,491,Indice
0,0,2309,599,Indice
0,0,2287,891,Indice
0,91,2326,954,Indice
0,43,2338,483,Indice
0,13,2301,659,Indice
0,0,2349,793,Indice
0,0,2338,643,Indice
0,49,2311,585,Indice
0,46,2321,614,Indice
0,0,2309,493,Indice
0,2,2352,660,Indice
0,0,2351,388,Indice
0,0,2340,510,Indice
0,0,2332,422,Indice
0,0,2319,538,Indice
0,0,2375,450,Indice
0,0,2346,335,Indice
0,0,2350,344,Indice
0,0,2330,451,Indice
0,0,2319,333,Indice
0,0,2352,186,Indice
0,0,2311,176,Indice
0,0,2315,279,Indice
0,0,2362,239,Indice
0,0,2320,171,Indice
0,0,2341,179,Indice
0,0,2352,80,Indice
0,0,2335,121,Indice
0,0,2311,143,Indice
0,0,2327,258,Indice
0,0,2304,121,Indice
0,0,2347,341,Indice
0,0,2320,561,Indice
0,0,2321,1073,Indice
0,0,2352,1039,Indice
0,0,2317,734,Indice
0,0,2339,643,Indice
0,0,2339,542,Indice
0,0,2351,351,Indice
0,0,2305,336,Indice
0,0,2325,439,Indice
0,0,2298,241,Indice
0,0,2298,245,Indice
0,0,2304,320,Indice
0,0,2315,382,Indice
0,0,2326,418,Indice
0,0,2345,244,Indice
0,0,2323,177,Indice
0,0,2347,218,Indice
0,0,2325,213,Indice
0,0,2298,199,Indice
0,0,2341,315,Indice
0,0,2347,179,Indice
0,0,2352,208,Indice
0,0,2330,310,Indice
0,0,2333,176,Indice
0,0,2298,188,Indice
0,0,2320,75,Indice
0,0,2324,127,Indice
0,0,2320,147,Indice
0,0,2330,122,Indice
0,0,2320,219,Indice
0,0,2294,199,Indice
0,0,2312,304,Indice
0,0,2303,457,Indice
0,0,2351,699,Indice
0,0,2320,482,Indice
0,0,2354,499,Indice
0,0,2327,567,Indice
0,0,2337,496,Indice
0,0,2333,437,Indice
0,0,2350,555,Indice
0,0,2362,680,Indice
0,0,2371,605,Indice
0,0,2314,409,Indice
0,0,2310,465,Indice
0,0,2342,428,Indice
0,0,2317,362,Indice
0,0,2371,335,Indice
0,0,2359,487,Indice
0,0,2329,549,Indice
0,0,2301,689,Indice
0,0,2336,713,Indice
0,0,2325,646,Indice
0,0,2321,583,Indice
0,0,2336,439,Indice
0,0,2320,355,Indice
0,0,2289,388,Indice
0,0,2303,336,Indice
0,0,2299,497,Indice
0,0,2352,214,Indice
0,0,2283,159,Indice
0,0,2290,289,Indice
0,0,2327,233,Indice
0,0,2322,313,Indice
0,0,2335,304,Indice
0,0,2320,263,Indice
0,0,2326,241,Indice
0,0,2291,176,Indice
0,0,2302,324,Indice
0,0,2314,463,Indice
0,0,2304,592,Indice
0,0,2327,592,Indice
0,0,2361,944,Indice
0,0,2371,542,Indice
0,0,2310,500,Indice
0,0,2306,356,Indice
0,0,2330,559,Indice
0,0,2318,271,Indice
0,0,2305,252,Indice
0,0,2304,388,Indice
0,0,2326,262,Indice
0,0,2351,159,Indice
0,0,2309,203,Indice
0,0,2338,192,Indice
0,0,2316,206,Indice
0,0,2345,133,Indice
0,0,2288,239,Indice
0,0,2358,135,Indice
0,0,2333,177,Indice
0,0,2270,64,Indice
0,0,2321,320,Indice
0,0,2306,161,Indice
0,0,2306,251,Indice
0,18,2304,331,Indice
0,0,2365,415,Indice
0,0,2288,334,Indice
0,0,2337,425,Indice
0,0,2315,373,Indice
0,15,2334,379,Indice
0,0,2337,359,Indice
0,0,2351,323,Indice
0,4,2345,464,Indice
0,0,2319,527,Indice
0,0,2331,432,Indice
0,0,2320,346,Indice
0,0,2330,475,Indice
0,0,2339,462,Indice
0,0,2367,479,Indice
0,0,2320,277,Indice
0,0,2353,626,Indice
0,0,2326,397,Indice
0,0,2348,487,Indice
0,0,2304,355,Indice
0,0,2358,338,Indice
0,0,2281,307,Indice
0,0,2351,343,Indice
0,0,2320,378,Indice
0,0,2308,292,Indice
0,0,2365,381,Indice
0,0,2288,353,Indice
