S1,S2,S3,S4,Clase
0,0,2314,0,Cerrar
0,0,2325,0,Cerrar
0,0,2342,0,Cerrar
0,0,2366,0,Cerrar
0,0,2367,0,Cerrar
0,0,2357,0,Cerrar
0,0,2299,0,Cerrar
0,0,2319,0,Cerrar
0,0,2320,0,Cerrar
0,0,2339,0,Cerrar
0,0,2320,0,Cerrar
0,0,2329,16,Cerrar
0,0,2330,114,Cerrar
0,0,2326,273,Cerrar
0,0,2343,156,Cerrar
0,0,2327,294,Cerrar
0,0,2334,371,Cerrar
0,0,2329,441,Cerrar
0,0,2342,347,Cerrar
0,0,2335,367,Cerrar
0,0,2340,305,Cerrar
0,0,2332,256,Cerrar
0,0,2339,208,Cerrar
0,0,2352,191,Cerrar
0,0,2366,179,Cerrar
0,0,2352,172,Cerrar
0,0,2375,141,Cerrar
0,0,2364,176,Cerrar
0,0,2326,133,Cerrar
0,0,2323,159,Cerrar
0,0,2368,134,Cerrar
0,0,2325,151,Cerrar
0,0,2320,140,Cerrar
0,0,2320,209,Cerrar
0,0,2347,64,Cerrar
0,0,2320,129,Cerrar
0,0,2343,73,Cerrar
0,0,2306,88,Cerrar
0,0,2322,189,Cerrar
0,0,2320,47,Cerrar
0,0,2346,73,Cerrar
0,0,2331,10,Cerrar
0,0,2298,65,Cerrar
0,0,2353,48,Cerrar
0,0,2306,86,Cerrar
0,0,2314,13,Cerrar
0,0,2349,75,Cerrar
0,0,2359,2,Cerrar
0,0,2320,47,Cerrar
0,0,2320,82,Cerrar
0,0,2365,63,Cerrar
0,0,2320,0,Cerrar
0,0,2355,32,Cerrar
0,0,2332,39,Cerrar
0,0,2320,30,Cerrar
0,0,2313,33,Cerrar
0,0,2320,0,Cerrar
0,0,2336,0,Cerrar
0,0,2378,0,Cerrar
0,0,2332,0,Cerrar
0,0,2356,0,Cerrar
0,0,2340,3,Cerrar
0,0,2314,30,Cerrar
0,0,2306,21,Cerrar
0,0,2335,43,Cerrar
0,0,2306,0,Cerrar
0,0,2350,0,Cerrar
0,0,2321,0,Cerrar
0,0,2341,0,Cerrar
0,0,2320,0,Cerrar
0,0,2339,0,Cerrar
0,0,2320,0,Cerrar
0,0,2352,0,Cerrar
0,0,2342,0,Cerrar
0,0,2352,0,Cerrar
0,0,2320,0,Cerrar
0,0,2337,0,Cerrar
0,0,2335,0,Cerrar
0,0,2320,0,Cerrar
0,0,2330,0,Cerrar
0,0,2352,0,Cerrar
0,0,2320,0,Cerrar
0,0,2337,0,Cerrar
0,0,2303,0,Cerrar
0,0,2381,84,Cerrar
0,0,2339,476,Cerrar
0,0,2318,667,Cerrar
0,0,2301,529,Cerrar
0,0,2341,350,Cerrar
0,0,2313,404,Cerrar
0,0,2339,303,Cerrar
0,0,2354,257,Cerrar
0,0,2342,217,Cerrar
0,0,2357,216,Cerrar
0,0,2323,190,Cerrar
0,0,2310,239,Cerrar
0,0,2341,143,Cerrar
0,0,2338,287,Cerrar
0,0,2304,162,Cerrar
0,0,2353,114,Cerrar
0,0,2315,108,Cerrar
0,0,2303,112,Cerrar
0,0,2341,68,Cerrar
0,0,2339,46,Cerrar
0,0,2339,128,Cerrar
0,0,2353,79,Cerrar
0,0,2349,32,Cerrar
0,0,2335,77,Cerrar
0,0,2326,0,Cerrar
0,0,2325,27,Cerrar
0,0,2341,19,Cerrar
0,0,2307,24,Cerrar
0,0,2325,64,Cerrar
0,0,2318,0,Cerrar
0,0,2342,0,Cerrar
0,0,2352,0,Cerrar
0,0,2355,0,Cerrar
0,0,2350,0,Cerrar
0,0,2347,0,Cerrar
0,0,2353,0,Cerrar
0,0,2320,0,Cerrar
0,0,2309,0,Cerrar
0,0,2371,0,Cerrar
0,0,2331,0,Cerrar
0,0,2298,0,Cerrar
0,0,2319,32,Cerrar
0,0,2352,0,Cerrar
0,0,2294,15,Cerrar
0,0,2329,19,Cerrar
0,0,2335,0,Cerrar
0,0,2326,0,Cerrar
0,0,2342,0,Cerrar
0,0,2378,0,Cerrar
0,0,2331,0,Cerrar
0,0,2289,0,Cerrar
0,0,2367,0,Cerrar
0,0,2307,0,Cerrar
0,0,2333,0,Cerrar
0,0,2303,0,Cerrar
0,0,2345,0,Cerrar
0,0,2334,0,Cerrar
0,0,2364,0,Cerrar
0,0,2327,0,Cerrar
0,0,2345,0,Cerrar
0,0,2304,179,Cerrar
0,0,2342,185,Cerrar
0,0,2322,287,Cerrar
0,0,2308,464,Cerrar
0,0,2352,718,Cerrar
0,0,2306,654,Cerrar
0,0,2323,546,Cerrar
0,0,2361,358,Cerrar
0,0,2317,332,Cerrar
0,0,2352,270,Cerrar
0,0,2366,138,Cerrar
0,0,2335,117,Cerrar
0,0,2339,192,Cerrar
0,0,2336,209,Cerrar
0,0,2339,112,Cerrar
0,0,2378,161,Cerrar
0,0,2353,191,Cerrar
0,0,2369,257,Cerrar
0,0,2334,223,Cerrar
0,0,2345,105,Cerrar
0,0,2310,78,Cerrar
0,0,2332,135,Cerrar
0,0,2347,65,Cerrar
0,0,2329,112,Cerrar
0,0,2278,62,Cerrar
0,0,2322,106,Cerrar
0,0,2341,88,Cerrar
0,0,2368,0,Cerrar
0,0,2341,1,Cerrar
0,0,2311,60,Cerrar
0,0,2291,112,Cerrar
0,0,2355,112,Cerrar
0,0,2311,42,Cerrar
0,0,2352,113,Cerrar
0,0,2359,0,Cerrar
0,0,2354,4,Cerrar
0,0,2337,0,Cerrar
0,0,2286,0,Cerrar
0,0,2333,2,Cerrar
0,0,2354,0,Cerrar
0,0,2355,0,Cerrar
0,0,2345,0,Cerrar
0,0,2333,0,Cerrar
0,0,2352,0,Cerrar
0,0,2367,0,Cerrar
0,0,2368,0,Cerrar
0,0,2332,16,Cerrar
0,0,2330,0,Cerrar
0,0,2350,0,Cerrar
0,0,2305,0,Cerrar
0,0,2288,0,Cerrar
0,0,2299,0,Cerrar
0,0,2352,0,Cerrar
0,0,2316,0,Cerrar
0,0,2320,0,Cerrar
0,0,2343,0,Cerrar
0,0,2357,0,Cerrar
0,0,2334,0,Cerrar
0,0,2364,0,Cerrar
0,0,2309,0,Cerrar
0,0,2332,0,Cerrar
0,0,2287,0,Cerrar
0,0,2373,0,Cerrar
0,0,2378,0,Cerrar
0,0,2281,0,Cerrar
0,0,2320,0,Cerrar
0,0,2321,208,Cerrar
0,0,2334,268,Cerrar
0,0,2324,416,Cerrar
0,0,2333,349,Cerrar
0,0,2301,555,Cerrar
0,0,2320,663,Cerrar
0,0,2320,589,Cerrar
0,0,2352,426,Cerrar
0,0,2318,286,Cerrar
0,0,2341,279,Cerrar
0,0,2295,197,Cerrar
0,0,2382,279,Cerrar
0,0,2331,187,Cerrar
0,0,2341,202,Cerrar
0,0,2352,112,Cerrar
0,0,2349,249,Cerrar
0,0,2355,217,Cerrar
0,0,2350,189,Cerrar
0,0,2334,255,Cerrar
0,0,2338,136,Cerrar
0,0,2338,122,Cerrar
0,0,2326,85,Cerrar
0,0,2343,15,Cerrar
0,0,2325,61,Cerrar
0,0,2319,91,Cerrar
0,0,2330,165,Cerrar
0,0,2320,81,Cerrar
0,0,2337,48,Cerrar
0,0,2334,33,Cerrar
0,0,2325,50,Cerrar
0,0,2352,67,Cerrar
0,0,2331,64,Cerrar
0,0,2322,6,Cerrar
0,0,2369,0,Cerrar
0,0,2330,1,Cerrar
0,0,2322,0,Cerrar
0,0,2329,33,Cerrar
0,0,2343,0,Cerrar
0,0,2361,16,Cerrar
0,0,2352,0,Cerrar
0,0,2321,0,Cerrar
0,0,2288,31,Cerrar
0,0,2309,0,Cerrar
0,0,2325,0,Cerrar
0,0,2343,0,Cerrar
0,0,2343,13,Cerrar
0,0,2320,48,Cerrar
0,0,2342,0,Cerrar
0,0,2361,0,Cerrar
0,0,2313,0,Cerrar
0,0,2355,0,Cerrar
0,0,2359,0,Cerrar
0,0,2299,0,Cerrar
0,0,2320,0,Cerrar
0,0,2336,0,Cerrar
0,0,2353,0,Cerrar
0,0,2341,0,Cerrar
0,0,2321,0,Cerrar
0,0,2320,0,Cerrar
0,0,2327,0,Cerrar
0,0,2356,0,Cerrar
0,0,2323,0,Cerrar
0,0,2359,0,Cerrar
0,0,2340,0,Cerrar
0,0,2339,0,Cerrar
0,0,2330,0,Cerrar
0,0,2325,22,Cerrar
0,0,2323,144,Cerrar
0,0,2372,697,Cerrar
0,0,2349,1723,Cerrar
39,0,2357,986,Cerrar
0,0,2347,523,Cerrar
0,0,2321,384,Cerrar
0,0,2346,550,Cerrar
0,0,2327,482,Cerrar
0,0,2352,379,Cerrar
0,0,2305,363,Cerrar
0,0,2355,262,Cerrar
0,0,2370,169,Cerrar
0,0,2307,233,Cerrar
0,0,2365,275,Cerrar
0,0,2320,256,Cerrar
0,0,2320,272,Cerrar
0,0,2299,241,Cerrar
0,0,2369,66,Cerrar
0,0,2326,240,Cerrar
0,0,2334,221,Cerrar
0,0,2359,195,Cerrar
0,0,2350,80,Cerrar
0,0,2347,128,Cerrar
0,0,2341,107,Cerrar
0,0,2364,3,Cerrar
0,0,2318,51,Cerrar
0,0,2363,0,Cerrar
0,0,2321,126,Cerrar
0,0,2307,62,Cerrar
0,0,2345,112,Cerrar
0,0,2345,81,Cerrar
0,0,2330,61,Cerrar
0,0,2325,123,Cerrar
0,0,2380,59,Cerrar
0,0,2371,5,Cerrar
0,0,2359,11,Cerrar
0,0,2314,41,Cerrar
0,0,2329,272,Cerrar
0,0,2361,169,Cerrar
0,0,2369,175,Cerrar
0,0,2336,246,Cerrar
0,0,2320,266,Cerrar
63,0,2311,144,Cerrar
118,15,2320,197,Cerrar
204,81,2335,127,Cerrar
175,109,2366,133,Cerrar
245,114,2351,164,Cerrar
169,140,2336,223,Cerrar
176,138,2333,171,Cerrar
213,64,2340,153,Cerrar
235,100,2320,205,Cerrar
195,151,2337,158,Cerrar
215,225,2325,176,Cerrar
211,176,2330,144,Cerrar
301,182,2345,90,Cerrar
251,122,2320,129,Cerrar
208,98,2353,103,Cerrar
261,163,2319,185,Cerrar
143,57,2302,159,Cerrar
150,119,2337,99,Cerrar
162,176,2352,30,Cerrar
179,86,2310,77,Cerrar
197,48,2289,38,Cerrar
225,16,2335,29,Cerrar
215,33,2342,78,Cerrar
127,0,2320,53,Cerrar
181,0,2329,15,Cerrar
23,0,2354,496,Cerrar
61,9,2333,800,Cerrar
67,0,2346,1040,Cerrar
0,0,2287,1484,Cerrar
0,0,2365,946,Cerrar
0,0,2292,712,Cerrar
0,0,2322,721,Cerrar
0,0,2293,558,Cerrar
0,0,2326,392,Cerrar
0,0,2353,286,Cerrar
0,0,2311,395,Cerrar
