S1,S2,S3,S4,Clase
310,179,2285,0,Pinza
416,257,2267,0,Pinza
878,261,2257,0,Pinza
1616,914,2256,0,Pinza
1954,189,2271,0,Pinza
1477,511,2273,0,Pinza
1078,341,2282,0,Pinza
246,576,2277,0,Pinza
1137,477,2279,0,Pinza
1190,295,2287,39,Pinza
270,500,2285,22,Pinza
38,12,2288,0,Pinza
946,0,2283,0,Pinza
541,169,2310,0,Pinza
1591,190,2249,0,Pinza
1835,270,2279,201,Pinza
1478,287,2303,301,Pinza
1598,496,2259,269,Pinza
2183,561,2243,278,Pinza
618,384,2291,270,Pinza
899,507,2277,272,Pinza
225,48,2277,188,Pinza
576,219,2288,144,Pinza
477,0,2266,176,Pinza
1188,128,2253,147,Pinza
329,240,2277,214,Pinza
1139,295,2288,112,Pinza
638,273,2226,100,Pinza
1103,238,2277,91,Pinza
1694,535,2265,33,Pinza
1770,601,2254,57,Pinza
1104,468,2271,1,Pinza
609,240,2293,74,Pinza
149,531,2288,47,Pinza
1473,346,2281,53,Pinza
2121,329,2260,0,Pinza
1759,0,2303,0,Pinza
1091,0,2256,0,Pinza
847,0,2303,10,Pinza
208,501,2254,0,Pinza
1149,807,2256,0,Pinza
1254,867,2300,0,Pinza
1671,487,2294,63,Pinza
1909,405,2284,0,Pinza
1491,633,2305,0,Pinza
1644,438,2266,1,Pinza
1828,13,2283,22,Pinza
511,173,2243,9,Pinza
128,239,2248,3,Pinza
0,0,2299,52,Pinza
0,201,2267,36,Pinza
1043,0,2269,22,Pinza
913,111,2265,0,Pinza
1553,673,2271,0,Pinza
427,734,2298,0,Pinza
435,717,2279,0,Pinza
1227,91,2289,0,Pinza
1200,234,2282,0,Pinza
1003,400,2233,0,Pinza
1590,16,2291,39,Pinza
849,186,2297,0,Pinza
481,686,2283,0,Pinza
1267,693,2275,0,Pinza
331,382,2262,0,Pinza
1455,0,2281,0,Pinza
1579,0,2256,0,Pinza
1324,128,2278,0,Pinza
1769,310,2295,0,Pinza
827,272,2265,0,Pinza
1456,503,2265,0,Pinza
