S1,S2,S3,S4,Clase
3120,1455,0,139,Cerrar
2862,1180,0,98,Cerrar
2996,1582,0,235,Cerrar
2893,1563,0,150,Cerrar
2556,1280,0,256,Cerrar
2847,1232,0,100,Cerrar
2605,815,0,189,Cerrar
2645,1169,0,332,Cerrar
2867,917,0,1331,Cerrar
2816,1130,0,1584,Cerrar
2931,1301,0,893,Cerrar
2831,969,0,667,Cerrar
3312,880,0,252,Cerrar
2634,1375,0,405,Cerrar
2745,1059,0,375,Cerrar
2559,1160,0,150,Cerrar
2017,1225,0,262,Cerrar
2239,1423,0,97,Cerrar
2510,957,0,240,Cerrar
2523,1356,0,287,Cerrar
2450,1191,0,181,Cerrar
2477,960,0,142,Cerrar
2643,1234,0,256,Cerrar
2118,1430,0,133,Cerrar
2066,1328,0,255,Cerrar
1926,1328,0,245,Cerrar
2449,1779,0,459,Cerrar
1975,1456,0,370,Cerrar
2040,1157,0,406,Cerrar
1960,944,0,257,Cerrar
2320,1094,0,285,Cerrar
2540,1245,0,245,Cerrar
2418,1136,0,363,Cerrar
2128,1535,0,178,Cerrar
2416,799,0,276,Cerrar
1807,869,0,279,Cerrar
2065,1326,0,313,Cerrar
2059,1392,0,299,Cerrar
2670,610,0,206,Cerrar
2536,1267,0,215,Cerrar
2493,1343,0,160,Cerrar
2197,1019,0,223,Cerrar
2742,1150,0,265,Cerrar
2352,1061,0,144,Cerrar
2499,1091,0,190,Cerrar
2195,848,0,304,Cerrar
2122,1315,0,207,Cerrar
2338,1523,0,147,Cerrar
2559,1207,0,306,Cerrar
2720,1239,0,383,Cerrar
2149,1232,0,251,Cerrar
2424,1329,0,106,Cerrar
2846,1504,0,102,Cerrar
3207,1725,0,120,Cerrar
2399,1436,0,165,Cerrar
2721,976,0,268,Cerrar
2642,1149,0,411,Cerrar
2559,1200,0,361,Cerrar
2559,1631,0,272,Cerrar
2508,1262,0,272,Cerrar
2950,1535,0,224,Cerrar
2170,1789,0,266,Cerrar
2764,1935,0,367,Cerrar
2512,1485,0,249,Cerrar
2251,1337,0,277,Cerrar
3110,991,0,254,Cerrar
2928,943,0,186,Cerrar
3024,1249,0,263,Cerrar
2988,1157,0,256,Cerrar
3248,909,0,263,Cerrar
3034,1093,0,432,Cerrar
3057,1328,0,198,Cerrar
2993,1040,0,443,Cerrar
2949,1680,0,464,Cerrar
2755,1527,0,896,Cerrar
2672,1488,0,1349,Cerrar
2337,1203,0,1259,Cerrar
2738,1328,0,1054,Cerrar
2550,976,0,773,Cerrar
1691,1335,0,479,Cerrar
2094,1392,0,386,Cerrar
2214,1206,0,298,Cerrar
2474,1044,0,236,Cerrar
2123,1057,0,209,Cerrar
1811,1177,0,190,Cerrar
2042,1372,0,263,Cerrar
2483,756,0,222,Cerrar
2433,1581,0,143,Cerrar
2386,1296,0,214,Cerrar
2438,790,0,192,Cerrar
2352,967,0,144,Cerrar
2579,1263,0,170,Cerrar
2231,1043,0,250,Cerrar
1918,1312,0,150,Cerrar
2210,1446,0,166,Cerrar
2541,976,0,102,Cerrar
2259,928,0,161,Cerrar
2356,1533,0,143,Cerrar
2367,1210,0,166,Cerrar
2761,978,0,166,Cerrar
2323,1249,0,179,Cerrar
2366,1051,0,230,Cerrar
2182,1200,0,982,Cerrar
2589,1187,0,1232,Cerrar
1978,1201,0,1104,Cerrar
2160,1157,0,1248,Cerrar
2131,1431,0,1142,Cerrar
2640,1435,0,944,Cerrar
2530,881,0,1023,Cerrar
2686,1470,0,1131,Cerrar
2399,1404,0,966,Cerrar
2864,1200,0,711,Cerrar
2410,1400,0,1046,Cerrar
2260,1119,0,1110,Cerrar
2320,1603,0,1215,Cerrar
2795,1668,0,1351,Cerrar
3095,1563,0,1169,Cerrar
3291,1835,0,981,Cerrar
3309,2117,0,1023,Cerrar
3297,2127,0,704,Cerrar
3255,2454,0,609,Cerrar
3280,2067,0,469,Cerrar
3233,1936,0,675,Cerrar
3191,2370,0,579,Cerrar
3303,2065,0,423,Cerrar
3278,2111,0,439,Cerrar
3238,2350,0,379,Cerrar
3235,2256,0,496,Cerrar
3247,2337,0,474,Cerrar
3305,2167,0,471,Cerrar
3179,2079,0,306,Cerrar
3264,2029,0,322,Cerrar
3297,2032,0,336,Cerrar
3217,2146,0,283,Cerrar
3229,2633,0,465,Cerrar
3258,2210,0,478,Cerrar
3257,2131,0,388,Cerrar
3307,1985,0,419,Cerrar
3258,2007,0,346,Cerrar
3259,1867,0,976,Cerrar
3216,1808,0,905,Cerrar
3264,1375,0,1406,Cerrar
3220,1616,0,1946,Cerrar
3305,1779,0,1325,Cerrar
3278,1898,0,1195,Cerrar
2861,1687,0,1022,Cerrar
3294,1751,0,774,Cerrar
2435,1232,0,784,Cerrar
2621,1327,0,574,Cerrar
2721,1392,0,587,Cerrar
2205,1355,0,434,Cerrar
2690,1219,0,566,Cerrar
1872,1077,0,368,Cerrar
1936,714,0,688,Cerrar
2202,801,0,523,Cerrar
2352,1256,0,368,Cerrar
2216,1532,0,400,Cerrar
1983,1190,0,219,Cerrar
2221,963,0,212,Cerrar
1923,1296,0,431,Cerrar
1975,1299,0,458,Cerrar
1991,779,0,314,Cerrar
1995,1035,0,332,Cerrar
1889,1088,0,263,Cerrar
1925,1038,0,350,Cerrar
2114,1326,0,366,Cerrar
2221,811,0,172,Cerrar
2152,1122,0,240,Cerrar
2047,1165,0,195,Cerrar
1934,1221,0,174,Cerrar
2105,576,0,151,Cerrar
2277,841,0,231,Cerrar
2256,1086,0,144,Cerrar
2187,1158,0,149,Cerrar
1459,902,0,129,Cerrar
2037,1201,0,177,Cerrar
2310,639,0,223,Cerrar
2224,1015,0,215,Cerrar
2171,1141,0,155,Cerrar
2241,469,0,16,Cerrar
2017,960,0,0,Cerrar
2221,1360,0,80,Cerrar
2349,1093,0,256,Cerrar
2096,1152,0,339,Cerrar
2091,598,0,485,Cerrar
2042,907,0,932,Cerrar
1962,1659,0,1171,Cerrar
2245,1745,0,816,Cerrar
2148,1047,0,654,Cerrar
2405,1386,0,496,Cerrar
3169,1778,0,304,Cerrar
2861,2102,0,259,Cerrar
2760,1867,0,250,Cerrar
3121,2147,0,359,Cerrar
3252,2047,0,174,Cerrar
3223,1813,0,240,Cerrar
3222,1489,0,176,Cerrar
2983,1349,0,176,Cerrar
2303,1452,0,178,Cerrar
2902,981,0,159,Cerrar
2889,880,0,204,Cerrar
2397,974,0,180,Cerrar
2769,1476,0,369,Cerrar
2880,1261,0,389,Cerrar
3242,1803,0,286,Cerrar
3142,1106,0,327,Cerrar
2961,1727,0,660,Cerrar
3216,1513,0,1247,Cerrar
2756,1526,0,1194,Cerrar
2457,1571,0,969,Cerrar
2515,1471,0,639,Cerrar
1962,1186,0,383,Cerrar
2286,996,0,413,Cerrar
2324,811,0,370,Cerrar
2351,1023,0,356,Cerrar
2618,993,0,325,Cerrar
2273,637,0,258,Cerrar
2470,976,0,234,Cerrar
1521,912,0,303,Cerrar
2119,1234,0,301,Cerrar
1968,1457,0,176,Cerrar
2325,1313,0,208,Cerrar
1986,809,0,288,Cerrar
1953,912,0,240,Cerrar
1979,1135,0,314,Cerrar
2265,1156,0,240,Cerrar
1969,1243,0,277,Cerrar
1978,1037,0,339,Cerrar
2121,970,0,323,Cerrar
2348,995,0,339,Cerrar
2121,865,0,205,Cerrar
2192,1322,0,298,Cerrar
1797,1206,0,298,Cerrar
2450,1284,0,163,Cerrar
2111,1428,0,190,Cerrar
2223,1157,0,178,Cerrar
2245,1259,0,343,Cerrar
2352,1343,0,437,Cerrar
2092,1196,0,511,Cerrar
2406,1182,0,751,Cerrar
2039,976,0,535,Cerrar
2288,1279,0,457,Cerrar
2006,1584,0,637,Cerrar
2134,1292,0,470,Cerrar
2134,1757,0,767,Cerrar
2210,1269,0,561,Cerrar
2599,1200,0,587,Cerrar
3175,2064,0,528,Cerrar
3230,1744,0,474,Cerrar
3314,2323,0,400,Cerrar
3258,2919,0,366,Cerrar
3230,3182,0,355,Cerrar
3315,3197,0,435,Cerrar
3309,3232,0,431,Cerrar
3268,3248,0,293,Cerrar
3244,3238,0,209,Cerrar
3294,3249,0,224,Cerrar
3289,3215,0,215,Cerrar
3281,3229,0,126,Cerrar
3291,3233,0,171,Cerrar
3239,3223,0,201,Cerrar
3291,3255,0,279,Cerrar
3280,3273,0,197,Cerrar
3242,3252,0,303,Cerrar
3219,3235,0,485,Cerrar
3275,2910,0,399,Cerrar
3243,2502,0,473,Cerrar
