S1,S2,S3,S4,Clase
2499,874,0,0,Abrir
2367,612,0,36,Abrir
2695,1011,0,30,Abrir
1920,1374,0,114,Abrir
2481,1136,0,80,Abrir
2907,823,0,239,Abrir
2773,1279,0,286,Abrir
2320,1050,0,148,Abrir
2643,934,0,225,Abrir
2435,1310,0,304,Abrir
3245,881,0,491,Abrir
2757,1282,0,815,Abrir
2992,954,0,752,Abrir
2960,887,80,664,Abrir
2448,675,86,669,Abrir
2352,1370,0,869,Abrir
2846,1622,0,1053,Abrir
3083,1201,0,778,Abrir
2583,1369,0,834,Abrir
2416,1455,0,1098,Abrir
2231,1902,0,874,Abrir
2725,1628,16,1175,Abrir
2624,1096,30,1088,Abrir
2350,1295,0,976,Abrir
2230,1525,0,1072,Abrir
2647,1619,0,1221,Abrir
2482,1393,0,1188,Abrir
3263,1216,0,1462,Abrir
3226,1763,130,1535,Abrir
2833,1667,0,1233,Abrir
3247,1313,47,1441,Abrir
2807,1120,0,1322,Abrir
3227,1719,98,1417,Abrir
3337,1687,0,1408,Abrir
2619,1170,0,1936,Abrir
3314,1467,173,1859,Abrir
3024,1294,81,2079,Abrir
3293,1662,157,1648,Abrir
2876,1420,0,1488,Abrir
3010,1436,82,1535,Abrir
2762,843,0,1342,Abrir
2874,832,0,1232,Abrir
2518,1335,0,994,Abrir
2650,1414,0,1118,Abrir
2826,1292,0,1235,Abrir
2848,1153,0,1562,Abrir
2621,1657,0,1618,Abrir
2608,1265,0,1131,Abrir
2795,670,0,1103,Abrir
2775,814,54,1120,Abrir
2511,1216,31,1190,Abrir
2635,791,0,1011,Abrir
2895,1457,0,741,Abrir
2545,981,0,970,Abrir
3274,649,2,747,Abrir
3057,1120,0,1232,Abrir
3163,1179,2,835,Abrir
2760,1153,0,468,Abrir
2967,1371,82,447,Abrir
2804,1442,0,493,Abrir
2349,1354,0,563,Abrir
3245,1445,95,1013,Abrir
2928,1139,0,1237,Abrir
3248,997,71,1133,Abrir
3046,1584,0,1058,Abrir
2800,1151,0,707,Abrir
3111,1114,0,557,Abrir
3058,1475,0,212,Abrir
3305,1747,10,41,Abrir
2951,907,0,0,Abrir
3186,1467,42,0,Abrir
3238,1040,55,0,Abrir
3152,1556,138,0,Abrir
3249,1181,115,20,Abrir
3276,927,0,315,Abrir
2608,1212,0,539,Abrir
2507,1263,0,506,Abrir
2331,994,0,480,Abrir
3233,998,155,938,Abrir
3193,942,176,804,Abrir
2667,1107,187,657,Abrir
2070,561,0,656,Abrir
2326,1049,0,576,Abrir
2448,1139,0,830,Abrir
2946,882,47,865,Abrir
2704,848,0,1040,Abrir
2865,898,0,896,Abrir
2308,1163,0,720,Abrir
2755,1600,0,1004,Abrir
2678,1490,0,1516,Abrir
2325,1600,0,1232,Abrir
2597,1085,0,887,Abrir
2619,1451,0,1222,Abrir
2334,1217,0,1161,Abrir
3201,1294,151,1216,Abrir
3264,1440,102,1257,Abrir
2929,1289,0,1299,Abrir
3211,2053,0,1571,Abrir
3291,1424,83,2515,Abrir
2686,2128,58,2610,Abrir
2717,1711,0,2381,Abrir
2827,1463,0,1762,Abrir
2304,1535,0,2193,Abrir
3294,2364,112,1721,Abrir
2939,1727,0,1535,Abrir
3171,1131,0,1193,Abrir
2800,1008,0,1143,Abrir
2469,1495,0,878,Abrir
2379,1515,0,782,Abrir
2721,1520,0,1126,Abrir
2416,1488,0,917,Abrir
1975,1230,27,967,Abrir
1978,1207,0,1017,Abrir
2362,1054,0,700,Abrir
2538,1266,0,720,Abrir
2953,1439,0,882,Abrir
2832,1707,0,784,Abrir
3069,1394,0,708,Abrir
2928,1968,0,950,Abrir
2293,1680,0,752,Abrir
3248,1945,80,469,Abrir
2943,1534,0,759,Abrir
2863,1712,0,801,Abrir
2939,1078,0,478,Abrir
2559,694,0,338,Abrir
2910,909,0,299,Abrir
2768,1309,0,299,Abrir
3260,1218,92,171,Abrir
3190,1151,47,406,Abrir
3056,871,0,304,Abrir
2520,1466,0,272,Abrir
2673,1482,0,206,Abrir
2986,1177,0,265,Abrir
2710,1414,0,400,Abrir
3061,1221,0,384,Abrir
2526,1086,0,461,Abrir
2368,1859,0,400,Abrir
2559,1159,0,771,Abrir
2594,1331,58,704,Abrir
2742,1714,0,618,Abrir
3309,1701,101,561,Abrir
2768,1476,0,446,Abrir
2695,1599,0,562,Abrir
3265,1055,210,671,Abrir
3247,1643,78,524,Abrir
3270,1514,86,543,Abrir
3361,1287,159,825,Abrir
2850,1675,0,749,Abrir
2640,1158,0,754,Abrir
3247,1753,0,941,Abrir
2830,1096,14,1183,Abrir
3187,1012,31,1168,Abrir
3233,1903,183,1056,Abrir
3191,1520,179,1007,Abrir
3219,1840,137,1413,Abrir
2994,988,25,1394,Abrir
3227,949,52,1190,Abrir
2885,1307,0,981,Abrir
3244,1502,0,931,Abrir
2268,787,0,753,Abrir
3223,1874,111,622,Abrir
3227,1842,173,432,Abrir
3237,1264,210,485,Abrir
3264,1280,98,592,Abrir
2721,1446,0,816,Abrir
2762,1711,0,785,Abrir
2869,1775,0,721,Abrir
2722,1631,0,466,Abrir
2535,1671,0,553,Abrir
3266,1531,31,681,Abrir
2659,1705,0,637,Abrir
2618,1354,0,721,Abrir
2743,1233,0,734,Abrir
3130,986,0,682,Abrir
2659,1424,42,1265,Abrir
3165,1622,16,1045,Abrir
2463,1344,0,1535,Abrir
2427,1355,0,2765,Abrir
3239,1759,95,1975,Abrir
3181,1562,110,1902,Abrir
2749,1526,47,1483,Abrir
2992,1424,0,1274,Abrir
2946,2045,0,1318,Abrir
2366,1941,0,682,Abrir
2738,1679,0,333,Abrir
2637,1616,4,658,Abrir
2491,1787,0,503,Abrir
2491,1334,0,608,Abrir
3021,1353,0,733,Abrir
3267,1524,128,231,Abrir
2993,1105,0,299,Abrir
2679,1535,0,176,Abrir
3269,2166,43,173,Abrir
3029,1759,0,158,Abrir
3297,954,6,206,Abrir
3266,657,0,192,Abrir
2906,1646,0,384,Abrir
2609,1273,0,400,Abrir
2894,1047,0,464,Abrir
2685,1344,0,545,Abrir
3157,943,0,684,Abrir
3286,1200,0,963,Abrir
2895,1375,0,1363,Abrir
2685,1697,0,1135,Abrir
3053,1301,0,1321,Abrir
3125,1232,0,1232,Abrir
2737,1473,0,1159,Abrir
2802,1535,0,1168,Abrir
3255,1427,32,1157,Abrir
3325,2182,99,1008,Abrir
3264,1475,0,1023,Abrir
3283,1795,7,1168,Abrir
3180,1296,0,1092,Abrir
2831,1712,0,887,Abrir
2626,1147,0,877,Abrir
2671,1219,0,1076,Abrir
2350,1366,0,1173,Abrir
3216,2281,0,1323,Abrir
3153,2039,22,1247,Abrir
